id	name	price	old_price	qty	slug	cat	viscosity	brand
763	Масло Elf SXR 5w40 (синтетика) 4L	4390.00	0.00	1	maslo-elf-sxr-5w40-sintetika-4l	676	5w40	Elf/Total
3440	Kixx 5w30 A3/B4 (Розлив)	690.00	0.00	1	kixx-5w30-a3-b4-rozliv	677	NULL	NULL
3075	Kixx 5w40 A3/B4 (Розлив)	690.00	0.00	1	kixx-5w40-a3-b4-rozliv	677	5w40	NULL
334	KIXX G1 5W40  (синтетика), 4л.	2690.00	0.00	1	kixx-g1-5w40-sn-cf-sintetika-4l.	677	5w40	Kixx
3260	KIXX Pao 5w30 4л.	3490.00	0.00	1	kixx-pao-5w30-4l.	677	5w30	NULL
3259	KIXX Pao 5w40 4л.	3990.00	0.00	1	kixx-pao-5w40-4l.	677	5w40	NULL
3257	KIXX Pao C3 5w30 4л.	3490.00	0.00	1	kixx-pao-c3-5w30-4l.	677	5w30	NULL
3258	KIXX Pao C3 5w40 4л.	3590.00	0.00	1	kixx-pao-c3-5w40-4l.	677	5w40	NULL
3187	zic x9 5w30 4L	3800.00	0.00	1	zic-x9-5w30-4l	678	5w30	NULL
3188	zic x9 ls 5w40	3800.00	0.00	1	zic-x9-ls-5w40	678	5w40	NULL
3185	zic zero 0w20 4l	4200.00	0.00	1	zic-zero-0w20-4l	678	0w20	NULL
781	ZIC Масло моторное 5W-40 X7 4L	3300.00	0.00	1	zic-maslo-motornoe-5w-40-x7-4l	678	5w40	ZIC
783	ZIC Масло моторное 5W-40 X9 4L	3990.00	0.00	1	zic-maslo-motornoe-5w-40-x9-4l	678	5w40	ZIC
3182	Rolf 5w30 1L (Розлив)	590.00	0.00	1	rolf-5w30-1l-rozliv	679	5w30	NULL
3183	Rolf 5w40 1L (Розлив)	590.00	0.00	1	rolf-5w40-1l-rozliv	679	5w40	NULL
2122	Rolf GT 5w30 (Синтетика) 4L	2890.00	0.00	1	rolf-gt-5w30-4l	679	5w30	NULL
3441	Sintec Platinum 5w30 C2/C3 синтетика 1л (Розлив)	450.00	0.00	1	sintec-platinum-5w30-c2-c3-sintetika-1l-rozliv	680	5w30	NULL
3143	Sintec Platinum 5w30 SL/CF синтетика 1л (Розлив)	450.00	0.00	1	sintec-platinum-5w30-sintetika-1l-rozliv	680	5w30	NULL
3139	Sintec Platinum 5w40 синтетика 1л (Розлив)	450.00	0.00	1	sintec-platinum-5w40-sintetika-1l-rozliv	680	5w40	NULL
3437	Totachi Grand Touring 5w40 4L	3490.00	0.00	1	totachi-grand-touring-5w40-4l	681	5w40	NULL
3436	Totachi Light Vehicle 5w30 4L синтетика	2290.00	0.00	1	totachi-light-vehicle-5w30-4l-sintetika	681	5w30	NULL
3435	Totachi Light Vehicle 5w40 4L синтетика	1990.00	0.00	1	totachi-light-vehicle-5w40-4l-sintetika	681	5w40	NULL
3141	Totachi Niro LV ILSAC GF-5 5w30 (розлив) 1L	590.00	0.00	1	totachi-niro-optima-pro-5w30-a5-b5-sintetika-rozliv	681	5w30	NULL
3140	Totachi Niro Optima Pro 5w40 (розлив) 1L	590.00	0.00	1	totachi-niro-optima-pro-5w40-sintetika-rozliv	681	5w40	NULL
3877	ENEOS Premium Dieseil CI-4 5w40 4l	3590.00	0.00	1	eneos-premium-dieseil-ci-4-5w40-4l	682	NULL	NULL
3631	Eneos Premium Touring 5w30 (Розлив)	690.00	650.00	1	eneos-premium-touring-5w30-rozliv	682	5w30	NULL
3634	Eneos Premium Touring 5w40 (Розлив)	690.00	0.00	1	eneos-premium-touring-5w40-rozliv	682	5w40	NULL
3871	Антифриз AGA (-65C) Желтый 5л	1150.00	0.00	1	antifriz-aga-65c-zheltyy-5l	683	NULL	NULL
3298	Антифриз AGA L40 красный 5кг.	1050.00	0.00	1	antifriz-aga-l40-krasnyy-5kg.	683	NULL	NULL
3296	Антифриз AGA L40 сине-зеленый 5кг.	990.00	0.00	1	antifriz-aga-l40-sine-zelenyy-5kg.	683	NULL	NULL
3297	Антифриз AGA L42 зеленый 5кг.	1050.00	0.00	1	antifriz-aga-l42-zelenyy-5kg.	683	NULL	NULL
3878	Антифриз CoolStream A-110 (Kia, Huindai) 5кг	1900.00	0.00	1	antifriz-coolstream-a-110-kia-huindai-5kg	683	NULL	NULL
3879	Антифриз CoolStream JPN (красный) 5кг	2300.00	0.00	1	antifriz-coolstream-jpn-krasnyy-5kg	683	NULL	NULL
3880	Антифриз CoolStream JPN (синий) 5кг	2300.00	0.00	1	antifriz-coolstream-jpn-siniy-5kg	683	NULL	NULL
3884	Антифриз CoolStream Premium оранжевый 5кг	1900.00	0.00	1	antifriz-coolstream-premium-oranzhevyy-5kg	683	NULL	NULL
3883	Антифриз CoolStream Standart зеленый 5кг	1300.00	0.00	1	antifriz-coolstream-standart-zelenyy-5kg	683	NULL	NULL
3881	Антифриз CoolStream Standart, красный 5кг	1300.00	0.00	1	antifriz-coolstream-standart-krasnyy-5kg	683	NULL	NULL
3299	Антифриз FELIX G11 зеленый 5кг.	1050.00	0.00	1	antifriz-felix-g11-zelenyy-5kg.	683	NULL	NULL
3301	Антифриз FELIX G12 желтый 5кг.	1190.00	0.00	1	antifriz-felix-g12-zheltyy-5kg.	683	NULL	NULL
3300	Антифриз FELIX G12+ красный 5кг.	1050.00	0.00	1	antifriz-felix-g12-krasnyy-5kg.	683	NULL	NULL
3302	Антифриз Totachi Green 5L	1250.00	0.00	1	antifriz-totachi-green-4l	683	NULL	NULL
3303	Антифриз Totachi RED 5L	1250.00	0.00	1	antifriz-totachi-red-4l	683	NULL	NULL
3307	Тосол FELIX 10кг.	1690.00	0.00	1	tosol-felix-10kg.	683	NULL	NULL
3306	Тосол FELIX 5кг.	890.00	0.00	1	tosol-felix-5kg.	683	NULL	NULL
3381	Osram H1	250.00	0.00	1	osram-h1	685	NULL	NULL
3375	Osram H4 Cool Blue	750.00	0.00	1	osram-h4-cool-blue	685	NULL	NULL
3379	Osram H7 Cool Blue	850.00	0.00	1	osram-h7-cool-blue	685	NULL	NULL
3380	Osram P21W	100.00	0.00	1	osram-p21w	685	NULL	NULL
3383	Osram W16W	80.00	0.00	1	osram-w16w	685	NULL	NULL
3382	Osram W21/5W	250.00	0.00	1	osram-w21-5w	685	NULL	NULL
3384	osram W21W	120.00	0.00	1	osram-w21w	685	NULL	NULL
3376	Osram w5w	60.00	0.00	1	osram-w5w	685	new	NULL
3404	Champion Energy 5w40 4L	3690.00	0.00	1	champion-energy-5w40-4l	689	5w40	NULL
3452	Nissan ATF Matic-D (розлив)	1100.00	1250.00	1	nissan-atf-matic-d-rozliv	691	NULL	NULL
3500	Honda DW-1 (Розлив)	1250.00	1390.00	1	honda-dw-1-rozliv	692	NULL	NULL
3635	Honda HCF-2 (розлив)	1500.00	2200.00	1	honda-hcf-2-rozliv	692	NULL	NULL
3615	Kia/ Hyundai ATF SP- IV (розлив)	900.00	0.00	1	kia-hyundai-atf-sp-iv-rozliv	694	NULL	NULL
3639	Cworks 5w30 синтетика  (Розлив)	690.00	0.00	1	cworks-5w30-rozliv	719	5w30	NULL
3640	Cworks 5w40 синтетика (Розлив)	690.00	0.00	1	cworks-5w40-rozliv	719	5w40	NULL
3717	Zeus super YT7B-BS AGM 7 А/ч Аккумулятор о/п 150*65*94	2500.00	0.00	1	zeus-super-yt7b-bs-agm-7-a-ch-akkumulyator-o-p-1506594	727	NULL	NULL
3718	Zeus super YTX4L-BS AGM 4 А/ч Аккумулятор о/п 113*70*86	1700.00	0.00	1	zeus-super-ytx4l-bs-agm-4-a-ch-akkumulyator-o-p-1137086	727	NULL	NULL
3980	Бампер передний Honda Crossroad	24500.00	0.00	1	bamper-peredniy-honda-crossrad	753	NULL	NULL
3982	Вентилятор охлаждения Honda Crossroad	2000.00	0.00	1	ventilyatory-ohlazhdeniya-honda-crossroad	753	NULL	NULL
3983	Вентилятор охлаждения с Расширительным бачком Honda Crossroad	3500.00	0.00	1	ventilyator-ohlazhdeniya-s-rasshiritelnym-bachkom-honda-crossroad	753	NULL	NULL
3978	Решетка радиатора Honda Crossroad оригинал	10000.00	0.00	1	reshetka-radiatora-honda-crossroad-original	753	NULL	NULL
3979	Телевизор в сборе для автомобиля Honda Crossroad	25000.00	0.00	1	televizor-v-sbore-dlya-avtomobilya-honda-crossroad	753	NULL	NULL
3981	Фары honda crossroad правая левая koito	10000.00	0.00	2	fary-honda-crossroad-pravaya-levaya-koito	753	NULL	NULL

